AO DispatchRays,AtrousWaveletTransformFilter,CalculateAmbientOcclusion,CalculatePartialDerivatives,CompositionCS,Denoise,Disocclusions blur,DownsampleGBuffer,Pathtracing,RTAO,Upsample AO,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.57   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.546   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.57   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.546   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,   0.49   ,   4.18   ,   1.61   ,  0.179   ,
  0.538   ,  0.264   ,  0.552   ,  0.156   ,  0.377   ,  0.912   ,  0.209   ,  0.515   ,   4.18   ,   1.61   ,  0.179   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,   0.49   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,  0.515   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,   0.49   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,  0.515   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,   0.49   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,  0.515   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,   0.49   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,  0.515   ,   4.58   ,   1.68   ,  0.165   ,
  0.625   ,  0.288   ,  0.637   ,   0.15   ,   0.34   ,   0.99   ,  0.241   ,   0.49   ,   4.58   ,   1.68   ,  0.165   ,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.515   ,,,,
,,,,,,,   0.49   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.546   ,,,,
